rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,label,user_timestamp,user_review_burst
5,From his mouth to my ears,I was pretty satisfied with my tightness. My significant other seemed to be just as pleased. After having my baby my mom gave me this. I was thinking it probably don't work. Well I saw it in my medicine cabinet and decided to give it a try. The smell is pretty okay even tho I prefer sweet and fruity scents. Well I used it 3 showers in a row. When it was showtime it went great.... quick but great... I thought it felt tighter but I wasn't sure. After the 2nd time he made mention how different it was. He said it felt &#34;virgin like&#34;. I don't know about others experience or what their vagina was like before use... but it worked for me... it took something good and made it great... definitely plan on keeping this my little secret....,[],B00KU8NYZU,B00KU8NYZU,AEBH5B62ILBYU43KB36H2LSVZF5A,2/26/2018 4:40,3,FALSE,1,99999,99999
5,Five Stars,I just started using and can't believe the different.,[],B00DT4757A,B00DT4757A,AF5HBBFLV2TL6EZVX5IUNPXU3KPA,4/23/2015 0:46,0,TRUE,0,99999,99999
5,Stone was missing.,Stone was missing.,[],B01GX3DTFU,B01GX3DTFU,AHWWO3OMAFSYNYSA5VHXNQ5F75OA,2/23/2018 18:20,0,TRUE,1,99999,99999
2,Not worth $1000 plus,Horrible presets and was made for a smaller person it seemed,[],B07MSFJT77,B07MSFJT77,AETD2HBGSBCMHRJJEFCCOWELLYBA,8/24/2019 20:53,0,TRUE,1,99999,99999
5,You definitely need very fine scissors and a steady hand,"It really works.  But it's tricky to cut and apply without the fabric sticking out from the nail.  What I do is to apply the glue as per instructions and then when it is all dry to file off the part that is sticking out.  You definitely need very fine scissors and a steady hand, but it is the most efficient nail mender I have found so far.  I'd recommend it to guitar players and anyone who cannot afford to have nails breaking.",[],B0018P1YOM,B0018P1YOM,AEMIA2VH6C7N3T724YJ4IGXUHT7Q,12/4/2015 20:13,1,TRUE,0,99999,99999
3,too small,"it is good quality,but it is really small,I am a small person,it is still small for me.not big enough and not deep enough,I hope factory will make it bigger in the future.if you have a daughter,it would be better for them.",[],B0837NJT25,B0837NJT25,AFTX4W2T7CYZQER6EAWGN2GYORGQ,8/21/2020 22:46,0,TRUE,0,99999,99999
4,Saturated color,Deposits a lot of color. I find it easier than adding more. I also use this<br />like Toppik to make my hair look thicker. Saves money.,[],B07HT2418Y,B07HT2418Y,AHMFAWF4VTJ6FNSFLL7E3X3AHF2Q,5/15/2019 0:26,0,TRUE,0,99999,99999
5,Best Soap Dish So Far,This soap dish is perfect for bathroom and kitchen. My clients love it! Super affordable as well. Perfect to put sponges on under the sink for them to dry properly as well.,[],B01ERSRYJA,B01ERSRYJA,AFIA3PNIWRSKPZER7BAALACJ7VBA,9/15/2016 14:33,0,FALSE,1,99999,99999
5,It is a really good product. Don't expect immediate results,"It is a really good product. Don't expect immediate results, as for almost all fading cream products take a few days for scars to brighten. Just keep the area clean and use this cream twice or three times a day and the scar should brighten after each week of using it. I've been using it for my forehead acne scars for two months and now I can barely see them!",[],B0186AH6VG,B0186AH6VG,AFDGO7XYFY7CQ2TUYWYWM2Y7EB3Q,6/14/2017 19:53,0,FALSE,1,99999,99999
1,Nothing like the pic,"Is so off, hair are thing and nothing like the pic",[],B07PBF2P8W,B07PBF2P8W,AGMTJOVQLDV3TBGKLH5ZQSRU2NFQ,7/6/2019 5:13,1,TRUE,0,99999,99999
5,Works very well if you know what you’re doing,"If you have clogged pores, oily skin, or black heads, this works quite well, I recommend.",[],B08RNQNFW1,B08RNQNFW1,AGUFMOAERUX7Z2C4RGUHMGMATWBA,8/29/2021 23:33,0,TRUE,0,99999,99999
5,absorbed fast and smells amazing!,"Gorgeous rose scent with all natural ingredients, very light weigh and absorbed very fast, can definitely use it during the day without worrying about it being oily of sticky.",[],B01MYGCJBP,B01MYGCJBP,AGLNUSG2ZXFEOACUMDWZCRDLBZDA,7/8/2020 3:46,2,TRUE,0,99999,99999
3,Inseam is off,"Not bad for the price you pay, but the headbands show the inseam when wearing. It doesn't look as clean as it does in the picture, but it still gets the job done.",[],B07DN7LCNW,B07DN7LCNW,AHEQ6K6DRGZN5725EDK6AD6OJ2MQ,11/29/2018 22:20,0,TRUE,0,99999,99999
5,The product works,Lip healing and moisture,[],B01BS52DWS,B01BS52DWS,AGO4MKWD23BBMGDFHIEQANFFYHMQ,7/17/2019 2:20,0,TRUE,1,99999,99999
4,Easily straightens!,"Easy to use, the straightener glides over hair leaving it smooth and shiny without the drying of other straighteners.  It took some time to get a hang of the curling feature though, and with my long hair it still doesn't curl as much as videos show it will, but I'm getting better at handling it. Not as easy as the videos make it look. Heats quickly. Best was how much extra stuff it comes with like clips, and comb, and the best heat glove I've used so far. Seems durable, so hope it lasts a long time.",[],B07F8PCLDV,B07F8PCLDV,AGULIKHQNKMZY7AVDKCIJ43PLDWQ,12/10/2018 19:26,0,FALSE,1,99999,99999
5,Satisfied with order!,I am satisfied with my order. It arrived in good condition just as I hoped for. I bought this to use it on my kids and myself. Highly recommend this product for whatever purposes u need it for. Great quality tho,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/7102YjovcBL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/7102YjovcBL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/7102YjovcBL._SL256_.jpg'}]",B00TISI070,B00TISI070,AE6ESXBUNRQZ2DGEUSPNY32SOGGA,1/23/2017 19:33,1,TRUE,0,99999,99999
5,Five Stars,"Nice necklace, got compliment wearing this necklace.",[],B0107QYW14,B0107QYW14,AGMOM443JV4WSTJGSZFWXREKODQQ,5/20/2016 4:53,0,TRUE,1,99999,99999
1,No product,I did,[],B07NPTQK2H,B07NPTQK2H,AEW7LZ7PDR64Q7LUVIGKOTTSV4GA,5/11/2020 15:13,1,TRUE,1,99999,99999
5,Five Stars,"Keeps my thick, coarse hair healthy!",[],B007CMT6TA,B007CMT6TA,AHMBLQR5HJEU2SK5AODTF5ZEMBFA,7/10/2014 19:20,0,TRUE,1,99999,99999
5,Do you want to look like an angel?,"There is no good way to capture this stuff on a camera. The way it looks in person is stunning. I’m a healthcare worker and I wore this on my cheek bones to work for 12 hours while wearing a mask, I got compliments all day and then after work at Trader Joe’s I got more compliments there. You can see it through a face shield. It’s just so gorgeous.",[],B079C5NW1L,B08DJZRM1M,AEECVTTAVM7DRAAHN6OHPC7AERUQ,12/1/2021 3:40,8,TRUE,1,99999,99999
4,Still trying,The first two didn’t work for me.. Ve Sunny has gone out of their way to help me find the right color.,[],B07BF54J44,B07BF54J44,AEJF52LPLX663AAFIJP4BJ7OHIQQ,3/8/2019 4:40,0,TRUE,0,99999,99999
1,Good,Best purchase ever!!!,[],B3GUUZ63FE,B3GUUZ63FE,KDOM3TC2SCY2P5W5,3/9/2024 16:00,0,FALSE,1,99999,99999
5,Bead installation made easy.,"Amazing hair tool. The easiest,  most efficient and effective way to put beads on. I learned about this product at a hair salon. So thankful amazon sold them separately.",[],B078VNNN2H,B078VNNN2H,AHCWS27PIZ5OZ22BVLJE7ZNFUDRQ,5/3/2019 2:20,0,TRUE,0,99999,99999
5,Great product,The perms work wonderful full of body and curl,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/61FxCiRcx7L._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61FxCiRcx7L._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/61FxCiRcx7L._SL256_.jpg'}]",B00XLSHS2G,B00XLSHS2G,AF7PXTXMY63MMOLCZUN3PDIHFEUA,8/15/2022 21:46,0,TRUE,0,99999,99999
5,Feels wonderful on your face,I like it,[],B095BSSDKH,B095BSSDKH,AFCNF6AZ4LEC2ELZNXYWFYHOIJ4A,8/27/2021 21:33,0,TRUE,1,99999,99999
3,Cute for short nails/short nail beds,"I thought I had ordered matte matcha but got matte black. These are very cute nails but they are short as described and best suited for hands with short nail beds. I have long nail beds and even though my nails are as short as they can be right now they're still too long for these nails and they just don't fit right/well. I still gave 3 stars based on the quality of the nails. They are nice and thin so won't look bulky, the matte black color is nice and solid on every nail and they did look nice on top my nails even if they didn't fit.",[],B0BGHGYN9F,B0BGHGYN9F,AHYAO56NFJU7QHW5UHN7IHLR4NTA,10/31/2022 15:26,0,FALSE,1,99999,99999
5,Highly recommend,Exceeded my expectations!!!,[],BYGIMK0ZKI,BYGIMK0ZKI,7O9J1R5XJB683BTK,1/26/2020 0:53,0,FALSE,1,99999,99999
1,Nice,Five stars!,[],BFJ8ZI43HH,BFJ8ZI43HH,2WHBJF40K5YRLP05,11/14/2023 22:13,0,FALSE,1,99999,99999
5,great stuff,"I had collected several Barbie dolls and kept them in a container with some mothballs. All the dolls smelled horrible, I tried putting them in the sun and this worked O.K. but when I did some research on mothball smell I found Smelleze. I put the granules in a box and added two of the dolls and then put a couple of the dolls in a zip top plastic bag and added the granules. The next day I removed the dolls and they were better but still not great so I repeated the process, as the instructions indicated, and each time they got better and better and now they have no smell. I called the manufacturer with a question and the rep was very informative and helpful. I will order more of this for a trunk that smells of mothballs. I love this stuff.",[],B004SBLL2I,B004SBLL2I,AFLZD6CFCJII2SQ3R2YLXX6R7IVQ,7/31/2013 14:13,1,TRUE,0,99999,99999
1,read the size instructions before you order,did not cover face and bands did not come on product unable to put on,[],B09D793KDW,B09D793KDW,AEOFBQKRFUXYXLGTEHQFRK2DNQMQ,1/28/2022 0:33,0,TRUE,0,99999,99999
5,Great Product,"Easy to use, and remove with face wash.  I will buy again.",[],B07YJKCNGM,B07YJKCNGM,AHDYI6NVNLJEES4RZ7E3AAZHP2CQ,1/5/2020 13:13,0,TRUE,0,99999,99999
2,Not the best quality,Very pretty but missing diamonds and they are falling out like crazy,[],B0719KWG8H,B09X9BG4FC,AEBOVB6DLQFKN5RJMEHDNW3Z5GUQ,1/29/2020 9:26,0,TRUE,0,99999,99999
1,One Star,In only received 22 pieces and not 24 like the description says.,[],B01GW128YQ,B01GW128YQ,AHHHVYCKKHRYKO44BVJRXM7WB5RA,8/23/2017 3:46,1,TRUE,0,99999,99999
5,Larger bars!,I like these larger bars.,[],B00DEIV266,B00DEIV266,AHYB2VHWZ7QJLGU6OXH74NZBODAA,7/31/2017 3:00,1,TRUE,1,99999,99999
1,Horrible,"I went to try out these eyelashes and the magnets came off the bottom eyelash and stuck to the top, so it’s garbage now. Very disappointed. I loved that they came in a nice sturdy case with a mirror.",[],B07G8HSKL2,B07G8HSKL2,AFBMDM2XPERAR3AX6V5KSREMJXSA,9/4/2018 3:00,0,FALSE,1,99999,99999
4,Buy Two Sets So You Can Get Matching Barrettes,"I ordered two sets of Duufin 12 pieces acrylic barrettes since the price was reasonable and the quality of the barrettes was better than their drugstore counterparts. The barrettes come with a gold toned smooth metal bar that goes through one's hair and that bar on the top of the hair is covered by an acrylic strip in various ""marbled"" tones. If you wear2 barrettes (I wear one on each side to keep my hair off my face) there are no exact matches in the set of 12. Just order 2 sets.  I recommend these because they stay put in my hair all day with very little slippage and thus far, no damage to my hair.  They make nice stocking stuffers!",[],B07WG6D83P,B07WG6D83P,AEV6RWZVGUURANUPHAIKPSWXW5PA,12/22/2019 4:46,0,TRUE,0,99999,99999
5,Must buy,Good quality product. Feels amazing.,[],B07BL5QC95,B07BL5QC95,AF5WBBELOWMRCCHDVYTPOIN6CW3A,7/24/2020 22:33,0,TRUE,1,99999,99999
2,Only one of the applicators actually works.,"Not a very good contact between applicator and the device. Plus, everyone I use it all the other lights on the floor go off",[],B088G1ZJHP,B088G1ZJHP,AHCY2LS7Z6ACG6RTHE5PT5JR5IHA,11/17/2021 17:26,0,TRUE,0,99999,99999
5,Five Stars,I bought 2 of these to go into our bug-out bags.,[],B0171AQJ2E,B0171AQJ2E,AEJW2AZGTFPKCM7FT65CS5X5725A,9/2/2016 18:13,0,TRUE,0,99999,99999
1,Finishing spray not setting spray,"By the label given this spray, I thought it was the setting spray I had used previously. An important word is missing from the bottle. This product is a ""finishing"" spray not a setting spray. I was disappointed, as I thought I had found the ""discontinued"" setting spray. Same bottle and look.",[],B009ERDWA0,B009ERDWA0,AGJCSGAMDJS23SQF6EISD2WI4V3A,4/26/2019 12:00,1,TRUE,0,99999,99999
5,White Veil,We ordered the veil in ivory but was able to get it in white. We were very impressed with the quality and response from the company. I would definitely recommend this company to friends and family. I can never stop saying how much I appreciate this. Thank you!,[],B008K83W54,B008K83W54,AECZ26BXVZ3IYICVKALKPBXLTNKA,4/2/2013 16:26,0,TRUE,0,99999,99999
5,Measurements are accurate,I love it!,[],B08MVT5S4W,B08MVT5S4W,AGEX2XCBQUGQCJJ5CJVUXRXZB6GA,3/7/2021 9:40,0,TRUE,1,99999,99999
5,YES! GREAT!!!,GREAT---PERFECTION---VERY SURPRISED!,[],B01DCZ02U2,B01DCZ02U2,AFVLKYKPTS4DKXJRW6R5GL52BWAA,6/20/2017 9:13,0,TRUE,1,99999,99999
1,Very disappointed. Waste of time and money,I couldn't get any polish to stick on the stamper from the stamping plates. Very disappointed. Waste of time and money. :(,[],B01A1X8O1C,B01A1X8O1C,AF7E62X26J5ACMFOBKFRJFFUFSKQ,2/27/2016 21:53,1,TRUE,0,99999,99999
1,Poor quality,I dislike this hair it was fuzzy and thin wasn’t what I expected didn’t look like the picture,[],B083SBH4HJ,B083SBH4HJ,AGZRJM2K7AGIRCXTLRUFY2OCOHIA,4/9/2021 17:40,1,TRUE,0,99999,99999
1,NONE WORK!!,WORST TWEEZERS! Waste of money😡 Doesn’t pull ONE hair!,[],B085RS991J,B085RS991J,AF5KFLVHAWDQWXTMYJIYYCZ5NVFQ,6/28/2020 2:06,0,TRUE,0,99999,99999
5,Great product,Love this stuff!! So soothing and gets all the dirt and make up off. Wish it came in a glass or ceramic bottle instead of plastic but I try to make sure I do not run out. Staple in my facial care forsure!!,[],B0176PV46K,B0176PV46K,AHIOV5QOI57PZZCIWDB5JNFEKI3A,5/1/2017 0:53,0,TRUE,1,99999,99999
5,Nice item,perfect fit for large Listerine bottle.. No mess and squirts right into cup. very good product and worth it.,[],B01DUYNJL4,B01DUYNJL4,AGSHFRPOWSEBPMSYXMIT4IWCB4DQ,10/24/2017 18:33,1,TRUE,0,99999,99999
5,Five Stars,Perfect for smaller babies that hate things like headbands on their heads. They were well made and super cute!,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/512oekiYi0L._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/512oekiYi0L._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/512oekiYi0L._SL256_.jpg'}]",B018C0AXU6,B013LOZ3XU,AHBEIAG7JVAPKXDKBK4X4MIMMFJQ,5/21/2018 13:40,4,TRUE,0,99999,99999
5,Great,"I like the packaging and the lipstick, feels soft and velvet when applied defiantly from the actual brand seller not a knock off and came on time. It’s my ideal color choice for lippies they need to make more ranges.",[],B07XCHXQJT,B07XCHXQJT,AHVUPJRDKFQ5BSAPI6VHXC76K32A,3/20/2020 2:06,0,TRUE,1,99999,99999
4,Four Stars,I thank it's good stuff,[],B00AX3YNPC,B00AX3YNPC,AG3HKF2QXQOL33XILEDECK4IZJCQ,9/4/2014 14:13,0,TRUE,1,99999,99999
5,By far the best sunscreen I've ever tried. Great protection and feels awesome!,"I’m a VERY white guy and do not do well in the sun. I tend to get sunburns even with sunscreen on so I’ve tried dozens of different kinds, everything from the most inexpensive to the super pricey kind and I have to say, this stuff is amazing. I’ve tried it a few times now and even with pro-longed exposure, no sunburn at all! The real kicker is though that not only does it work well, it feels SO much better than most other sunscreens. It’s not weird and oily and doesn’t make me sweat like crazy even after applying a thick layer. Smells great too.  Super excited to have found this stuff and happy to not have to constantly re-apply as with other sunscreens!",[],B07DKW58CK,B07DKW58CK,AHBBRQFZYOOYKVCZSVKDJW73FGGA,8/9/2018 21:26,12,TRUE,0,99999,99999
5,Great moisturizer!,I love this stuff!,[],B00DJY5BM6,B00DJY5BM6,AFODBT7ZXVKEVFWBWFMRAETKNQSA,1/17/2017 13:33,0,TRUE,1,99999,99999
2,Don’t waste money,"I gave this two stars for the fact the eyelashes seem pretty.  However, the tool to use it to put them on does not work and it’s nearly impossible to get them to line up by yourself and I’m a pro at putting on glue lashes. So frustrated",[],B09MCVFQ7Q,B09MCVFQ7Q,AHDXZXPJWX6HRWAPJVN2VZ7RV4WA,12/31/2021 17:00,1,TRUE,1,99999,99999
1,Love it,Would buy again!,[],BAHT6E5IWM,BAHT6E5IWM,XQI3V4O8WIO26YX2,3/28/2023 10:40,0,FALSE,1,99999,99999
1,I am so disappointed in these,I am so disappointed in these. Not only were they only pink and white when I was led to believe there were multiple colors (Especially what I really wanted which was black) but 3 of them were completely broken and wouldn't spring shut. One of them the inner part was completely out of. Ill be going to a different sender next time...They were cheaply made and way bigger than expected.,[],B00NV6A3P2,B00NV6A3P2,AHYEWPTZTX7AK5VXBYKNB4WLZYRQ,11/4/2015 1:20,0,TRUE,0,99999,99999
5,great buy,Great Product I've been using this for years,[],B00BHQKTHU,B00BHQKTHU,AG4V5RLPFFZNGO57BI2TL4QF4IKQ,4/22/2015 19:13,0,TRUE,0,99999,99999
4,very smooth,"I've used this mask  a handful of times and can relay that it is very easy to use. The consistancy is smooth, not gritty, and when dry, comes off easily. I feel a slight difference in my skin, but hope that with more uses, this will continue to improve. My face is a smoother and the pores slightly less defined.<br /><br />The scent is not the most pleasant, king of a mix of sulfur and petrol. After rinsing, most of the smell is gone. I may purchase again, but this jar will last a long time.",[],B00Q5V41NK,B00Q5V41NK,AFBCRRF7MV652DWMNGAO2ANNA2XA,5/6/2015 13:46,1,TRUE,0,99999,99999
4,stay on liner,Colors are good stays on long,[],B07XPN6V4M,B07XPN6V4M,AFUCXGF5YDIXLJHKRMY5PDQJEBHQ,4/18/2020 20:00,0,TRUE,1,99999,99999
5,Five Stars,Very pleased with purchase. Fast shipping.,[],B00GVMB76C,B00GVMB76C,AEJHGAVZNQZE4WYAP54NMONIN5QA,11/1/2016 0:26,0,TRUE,1,99999,99999
1,False Advertising. Completely synthetic,Do not buy this it is false advertising the hair is completely synthetic and melts when you put a flat iron to it false advertising saying that it's in 10a,[],B096S99CJQ,B096S99CJQ,AG7AYXZQHWYXQ5LQH2ALDJDRCFZQ,2/20/2022 6:53,2,TRUE,0,99999,99999
5,Exactly as described,Works great and the bear design is cute!,[],B08FX35QQH,B08FX35QQH,AHVEHW7K3P67GEAZO3TOSM6RFLHQ,3/7/2021 20:46,0,TRUE,0,99999,99999
5,Great quality,Great quality,[],B08LC7NGLG,B08LC7NGLG,AH3QB4ULP6Q5ZLAJKBIMGIXGQUWQ,4/18/2021 23:53,0,FALSE,1,99999,99999
5,Good,Work great. Cuticle clippers were sharp and felt like good quality.,[],B0793RGV6C,B0793RGV6C,AFB4LPS2VEVCBELD46UO3APCFCVA,7/20/2021 3:00,0,TRUE,1,99999,99999
1,Not like the other set,"I don’t know what the deal is but these tips do not adhere or stay like the ones i ordered that came with the glue, nails, and lamp. Disappointed",[],B08YP7Y9CK,B08YP7Y9CK,AFDPSNZKU6RSCK5CBM22L6EQJBZA,7/10/2022 19:06,0,TRUE,0,99999,99999
5,Charming,"This scent is relaxing and exciting at the same time. It is a citrusy, peppery, floral scent that can be worn anywhere. Men are totally charmed by it. Very feminine.",[],B00023IZ1G,B00023IZ1G,AG6YREZKALM2BDTFSB2G7SCBO4EA,11/21/2007 7:26,0,FALSE,1,99999,99999
5,Nice,I really like this - it’s not thick! But it does seem well made and it’s just easy to wear- I’m vaccinated so it just helps me get by to wear in stores,[],B01M9E4GSA,B07J3H27BJ,AE55IAVBMU73CMXH6QD6MRD43H4A,2/23/2021 22:40,0,TRUE,1,99999,99999
5,... hair to curl and hold - this product is amazing! have to be careful because it does get ...,"I can't ever get my hair to curl and hold - this product is amazing!  have to be careful because it does get really hot, so test your settings.  The glove is practically useless.",[],B0092MCQZ4,B01M1OFZOG,AG5B5IQEF7DNNMSV5JCA2D4E6DDA,4/21/2017 21:26,0,TRUE,0,99999,99999
1,Not worth the trouble,To awkward to use,[],B08HK9X962,B08HK9X962,AEY675XGPYIOETD3XJNP52LBBYWQ,2/18/2021 3:46,0,TRUE,1,99999,99999
4,Came broken but easily fixed,Came in the mail broken but easy fix,[],B07LBS3WB3,B07LBS3WB3,AEAVRRUV6TR5BSKTANMFF46J3UCA,12/8/2019 4:40,0,TRUE,0,99999,99999
5,Good for multiple uses,Let's helps reduce the crow's feet around my eyes and the scar tissue on my burned arm.,[],B007IAM4YU,B007IAM4YU,AHOGCHVCIFWXABHB35UZROUM2SDQ,9/21/2020 3:46,3,TRUE,0,99999,99999
5,Excellent brush especially for fine hair,My husband has been using this model brush for over 20 years.  He wouldn't think of using any other brush.  And very durable.  This is only his third brush in all that time.,[],B07KQLFXPM,B07KQLFXPM,AEVGX7PSGUIJ6HGQTLL325YCRIVQ,11/8/2020 21:13,0,TRUE,0,99999,99999
5,Nice,Excellent!,[],BAD4Y8J0YU,BAD4Y8J0YU,DQ6XNVELHIYMGDMW,8/26/2021 17:46,0,FALSE,1,99999,99999
1,Love it,Highly recommend!,[],BDVMHAXHPW,BDVMHAXHPW,K4MKD9847MVO9KWM,4/15/2022 5:20,0,FALSE,1,99999,99999
5,Overall perfect,A little smaller than expected,[],B07RN662X3,B07RN662X3,AFR2ADGLWQR6DSWOD3DLH6CBESDA,6/30/2019 13:06,0,TRUE,1,99999,99999
5,My favorite,"I'm diabetic and this is my go to lotion.  Tried others, but come back to this one.",[],B0065JPB36,B0065JPB36,AFGFGVLJY67NANDJVBQM3HMSONUQ,1/7/2017 23:00,0,TRUE,0,99999,99999
1,Perfect,Highly recommend!,[],BDXY1COOCK,BDXY1COOCK,5907IF2GOG72OY0I,1/7/2021 6:13,0,FALSE,1,99999,99999
5,Sexy hair,It's beautiful hair an last long,[],B07NQ5NV63,B07NQ5NV63,AGWFXOGYF6MGG4W6QCS3BN5PAV6Q,6/26/2019 23:00,0,TRUE,1,3190000,1644999.5
1,Good,Just what I needed.,[],BXWJ2DF9SW,BXWJ2DF9SW,9SYE6HG4LZ95AOQ1,10/27/2024 3:33,0,FALSE,1,99999,99999
3,Alright for price,Alright for price,[],B07ZRS9CXG,B07ZRTPCJ9,AHYTK3UIAE3BFBB4TB2652ZBPJBA,2/9/2020 23:13,0,TRUE,1,99999,99999
4,Cute but not the color in picture,Color is way more light blueish in person then purple/blue in picture,[],B00XASSS5S,B00XASSS5S,AF2HTAAZMA5QJLRGEDPL63GMSG7Q,8/28/2021 3:06,0,TRUE,0,99999,99999
3,Meh.,"Something happened.  I became allergic to this batch.  Not sure if the formula changed but now I get super red around my eyebrows and it kind of itches. Ive used this product for years and haven't had any issues. On the product side,  does not last six weeks.  Maybe if you never washed your face.",[],B00EEN2HCS,B0BM4GX6TT,AE72BYE6DSCUOZK77YNPAVNDFOSQ,10/27/2018 3:13,0,TRUE,0,99999,99999
4,Cute,Cute wish the rubber band was smaller,[],B07C46B793,B07C46B793,AHMXPPYW7EHABCY7TL4QBCMQ5ADQ,12/19/2018 9:00,0,TRUE,1,99999,99999
4,"A good small travel hairbrush, and good to have in your car's glove compartment, too.","This is a good, small travel hairbrush. I found the bristles to be a bit too soft for the thickness of my hair. I downgraded one star for this, but I may be nitpicking as this is a quality hairbrush. If you don't have overly thick hair, go for this with confidence.",[],B00MZT4UEG,B00MZT4UEG,AHQACN6QBL4Z2LLCFG6GB5XCNKQQ,2/1/2017 23:00,0,FALSE,1,99999,99999
1,DONT BUY,"My nail polish doesn’t change colors at all!! One doesn’t even show up color on my nails, I applied 3 layers and nothing!!",[],B07TC8K86V,B07TC8K86V,AF3M7RFGPT7ILRFS5HRUJ7EQEEIQ,6/30/2020 1:20,0,TRUE,1,99999,99999
5,STILL USING in 2022! (same pencil!),"I had to go back into past orders to find when I ordered it: Oct 8, 2019!<br />I've been using it to fill in my ""blonde"" brows, since my hair is now silvery gray and I needed one to match. I found it's been GREAT to add in ""natural"" graying-eyebrows!<br /><br />I just wish it were still available. I am bummed, because this is the BEST FIND I've purchased on Amazon that has lasted THIS LONG!",[],B077877SM4,B077877SM4,AGEBTSTVQPOK2BUBNELWVLFCCE4Q,5/2/2022 22:20,0,TRUE,1,99999,99999
4,Great wig,"The hair is full, took color and curls well  minimum shedding at first however overall good wig.",[],B07MM3HSYG,B07MM3HSYG,AEJE7J4EZQ6SIDFPG6G4YJIK6KJA,6/17/2019 16:46,0,TRUE,0,99999,99999
5,Great for the feet,Best thing I've ever used on my feet.,[],B0018BYKQ0,B0018BYKQ0,AGMKAPCTGXOUCFNDDDXAD27VEP2Q,5/24/2017 7:13,0,TRUE,0,99999,99999
1,It didn't look like plumerias at all!! They were mesh tubing of done sort!!,"Right description, TOTALLY WRONG product..so disappointed. Our group was going to give these out as tokens at our upcoming event to represent the fact that we're from Hawaii...Now we don't have anything to hand out...","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71SgSnC0DQL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71SgSnC0DQL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71SgSnC0DQL._SL256_.jpg'}]",B07W9K4KKV,B07W9K4KKV,AENTINNU3PZMX2VBO3UAWVVCPXIQ,11/18/2019 18:00,0,TRUE,0,99999,99999
5,love it,always loved the brand,[],B014MLQJSY,B014MLQJSY,AFRBXM3R2UQHON6OEUGP6TLFSSNQ,7/18/2019 8:53,0,TRUE,1,99999,99999
5,Pretty in feathers,Bought for as a gift for my daughter. She loved them.  She wears them at festivals.,[],B07458G3SX,B07458G3SX,AGVT2X6GFEPBKQVA3WS3YEZM5OSQ,5/15/2019 11:33,0,TRUE,0,99999,99999
5,Didn't know I even had these curls!,"I have wavy hair, definitely not what anyone would consider curly. But I put this on my towel-dried hair and with a bit of scrunch, voila! I buy it here because it's virtually disappeared from retail stores.",[],B01DUXR8KS,B01DUXR8KS,AH43MEPQRJBZOHRVN32RNGFODTIA,5/21/2019 23:06,0,TRUE,0,99999,99999
1,Good,Love it!,[],BRI0I24154,BRI0I24154,54UKIGDIX1CNAQ2Y,4/15/2022 5:20,0,FALSE,1,99999,99999
5,Work great,"Used these for scented body oil I prepared as gifts. They work well, don't get clogged and everyone loves the size and color.",[],B00JZRTZVY,B00JZRTZVY,AGARJEQG5POUHQMGRLVPG5REJLDQ,1/16/2016 13:13,0,TRUE,0,99999,99999
5,It last a long time.,If you have blue eyes this is color you need. It last thru the day.,[],B07HJCQN9C,B07HJCQN9C,AFJA4J5EHRKVVJN67ADIPVVHSDXA,5/10/2021 18:06,0,TRUE,0,99999,99999
5,Amazing,I love this mani for my wigs,[],B078JFH7QV,B078JFH7QV,AFGNMBLJDC4FLYF2EVSQCZHM7J3Q,12/22/2022 11:53,0,TRUE,1,99999,99999
5,Highly recommend,Not bad.,[],BD9TP4WLBR,BD9TP4WLBR,33JBW2JO56O6L2DI,5/20/2020 18:40,0,FALSE,1,99999,99999
4,What a great deal! There is a great amount of rods ...,What a great deal!  There is a great amount of rods with varying sizes.,[],B01FK1IUIM,B01FK1IUIM,AEYHM6Y2A2VIBIMAO7TND6GAFSVA,1/2/2017 15:13,0,TRUE,0,99999,99999
5,Great designs!,Used these for my 13 year old mermaid themed birthday party. They were a big hit.  Great designs!,[],B01L2NM25Y,B01L2NM25Y,AEWZR67I22HBM2XZ2WBMQEZVWFGQ,9/29/2017 4:40,0,TRUE,0,99999,99999
